obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec
423,101955,,A1955,2011-11-05 04:50:38.976000+00:00,165.91030310978644,20.9871515791398,21.2,R,950,USNOB1,CCD,stochastic_noise,1.5
424,101955,,A1955,2011-11-05 04:53:00.672000+00:00,165.91200994422763,20.9876250249695,21.3,R,950,USNOB1,CCD,stochastic_noise,1.5
425,101955,,A1955,2011-11-05 04:55:32.736000+00:00,165.91373082637998,20.986858069594906,21.3,R,950,USNOB1,CCD,stochastic_noise,1.5
426,101955,,A1955,2011-11-05 04:57:55.296000+00:00,165.91575482709143,20.98674563844783,21.4,R,950,USNOB1,CCD,stochastic_noise,1.5
427,101955,,A1955,2011-11-05 05:00:17.856000+00:00,165.91754698742966,20.986164847663634,21.4,R,950,USNOB1,CCD,stochastic_noise,1.5
428,101955,,A1955,2011-11-05 05:02:40.416000+00:00,165.91779409103526,20.985254489603438,21.2,R,950,USNOB1,CCD,stochastic_noise,1.5
429,101955,,A1955,2011-11-05 05:05:02.976000+00:00,165.91995367811177,20.98435151621775,21.1,R,950,USNOB1,CCD,stochastic_noise,1.5
430,101955,,A1955,2011-11-05 05:07:35.040000+00:00,165.92102644002534,20.98406215046356,21.3,R,950,USNOB1,CCD,stochastic_noise,1.5
431,101955,,A1955,2011-11-05 05:09:57.600000+00:00,165.9230777904535,20.98317003431778,21.1,R,950,USNOB1,CCD,stochastic_noise,1.5
432,101955,,A1955,2011-11-05 05:12:20.160000+00:00,165.92427538056222,20.982749419728563,21.3,R,950,USNOB1,CCD,stochastic_noise,1.5
433,101955,,A1955,2011-11-05 05:14:42.720000+00:00,165.92494712257258,20.982690890132066,21.2,R,950,USNOB1,CCD,stochastic_noise,1.5
434,101955,,A1955,2011-11-05 05:17:05.280000+00:00,165.92759679041316,20.981347595272506,21.3,R,950,USNOB1,CCD,stochastic_noise,1.5
435,101955,,A1955,2011-11-05 05:19:38.208000+00:00,165.92857791636968,20.981275699433017,20.6,R,950,USNOB1,CCD,stochastic_noise,1.5
436,101955,,A1955,2011-11-05 05:22:00.768000+00:00,165.93014754156735,20.98067225057029,21.1,R,950,USNOB1,CCD,stochastic_noise,1.5
437,101955,,A1955,2011-11-05 05:24:23.328000+00:00,165.93122426982862,20.979432170076194,21.4,R,950,USNOB1,CCD,stochastic_noise,1.5
438,101955,,A1955,2011-11-05 05:26:45.024000+00:00,165.93289738196805,20.979595789220088,21.3,R,950,USNOB1,CCD,stochastic_noise,1.5
439,101955,,A1955,2011-11-05 05:29:07.584000+00:00,165.93484828768362,20.97890106931057,20.6,R,950,USNOB1,CCD,stochastic_noise,1.5
440,101955,,A1955,2011-11-05 05:31:42.240000+00:00,165.93609114819128,20.97804246911974,21.1,R,950,USNOB1,CCD,stochastic_noise,1.5
441,101955,,A1955,2011-11-05 05:34:03.936000+00:00,165.93784694250095,20.97710236522582,21.1,R,950,USNOB1,CCD,stochastic_noise,1.5
442,101955,,A1955,2011-11-05 05:36:25.632000+00:00,165.93932080077246,20.97647199749226,21.1,R,950,USNOB1,CCD,stochastic_noise,1.5
443,101955,,A1955,2011-11-05 05:38:49.056000+00:00,165.9411302756898,20.975995973926292,21.0,R,950,USNOB1,CCD,stochastic_noise,1.5
444,101955,,A1955,2011-11-05 05:41:11.616000+00:00,165.94189717243714,20.975916081026373,21.6,R,950,USNOB1,CCD,stochastic_noise,1.5
445,101955,,A1955,2011-11-05 05:43:42.816000+00:00,165.94301464257632,20.974631822846916,21.2,R,950,USNOB1,CCD,stochastic_noise,1.5
446,101955,,A1955,2011-11-05 05:46:06.240000+00:00,165.9454846760069,20.97471229677026,21.0,R,950,USNOB1,CCD,stochastic_noise,1.5
447,101955,,A1955,2011-11-05 05:48:27.936000+00:00,165.9464918799283,20.97331260186297,21.6,R,950,USNOB1,CCD,stochastic_noise,1.5
448,101955,,A1955,2011-11-05 05:50:49.632000+00:00,165.9483844135186,20.97310497142315,21.1,R,950,USNOB1,CCD,stochastic_noise,1.5
449,101955,,A1955,2011-11-05 05:53:13.056000+00:00,165.94961974046382,20.972735686564405,21.0,R,950,USNOB1,CCD,stochastic_noise,1.5
450,101955,,A1955,2011-11-05 05:55:45.984000+00:00,165.95098535936242,20.973098804227106,21.3,R,950,USNOB1,CCD,stochastic_noise,1.5
451,101955,,A1955,2011-11-05 05:58:09.408000+00:00,165.9526053232892,20.970926118476864,21.1,R,950,USNOB1,CCD,stochastic_noise,1.5
452,101955,,A1955,2011-11-05 06:00:31.104000+00:00,165.95473292190007,20.971443339402704,21.1,R,950,USNOB1,CCD,stochastic_noise,1.5
453,101955,,A1955,2011-11-05 06:02:52.800000+00:00,165.95624540855377,20.97034243433916,21.0,R,950,USNOB1,CCD,stochastic_noise,1.5
454,101955,,A1955,2011-11-05 06:05:16.224000+00:00,165.9568589088063,20.969891321632506,21.6,R,950,USNOB1,CCD,stochastic_noise,1.5
455,101955,,A1955,2011-11-23 11:22:56.928000+00:00,180.89860674608053,13.846079311630579,21.6,R,H01,USNOB1,CCD,stochastic_noise,1.5
456,101955,,A1955,2011-11-23 11:30:56.448000+00:00,180.90311843339896,13.843995302840915,21.4,R,H01,USNOB1,CCD,stochastic_noise,1.5
457,101955,,A1955,2011-11-23 11:43:41.952000+00:00,180.90881764123634,13.84021596453985,21.7,R,H01,USNOB1,CCD,stochastic_noise,1.5
458,101955,,A1955,2011-11-23 11:53:27.744000+00:00,180.91417877932193,13.838215854242273,21.8,R,H01,USNOB1,CCD,stochastic_noise,1.5
459,101955,,A1955,2011-11-27 11:35:25.152000+00:00,183.85973922381334,12.221089803689907,21.3,R,H01,USNOB1,CCD,stochastic_noise,1.5
460,101955,,A1955,2011-11-27 11:54:30.816000+00:00,183.8691707950881,12.216471764405075,21.3,R,H01,USNOB1,CCD,stochastic_noise,1.5
461,101955,,A1955,2011-11-27 12:05:23.136000+00:00,183.87402276299753,12.21273151369991,21.3,R,H01,USNOB1,CCD,stochastic_noise,1.5
462,101955,,A1955,2011-11-27 12:17:49.632000+00:00,183.8797976802111,12.209504895064,22.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
463,101955,,A1955,2012-01-29 11:57:46.944000+00:00,222.69634625690168,-11.021306651063455,21.4,R,H01,USNOB1,CCD,stochastic_noise,1.5
464,101955,,A1955,2012-01-29 12:09:19.008000+00:00,222.70057442328627,-11.023200406783188,21.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
465,101955,,A1955,2012-01-29 12:27:50.112000+00:00,222.70709888529794,-11.026707864184614,21.5,R,H01,USNOB1,CCD,stochastic_noise,1.5
466,101955,,A1955,2012-01-29 12:41:51.648000+00:00,222.71187783683888,-11.030362231741591,20.9,R,H01,USNOB1,CCD,stochastic_noise,1.5
467,101955,,A1955,2012-01-30 11:22:20.640000+00:00,223.19251717965102,-11.320752035707793,21.2,R,H01,USNOB1,CCD,stochastic_noise,1.5
468,101955,,A1955,2012-01-30 11:42:37.152000+00:00,223.1989608305708,-11.32546442373461,21.6,R,H01,USNOB1,CCD,stochastic_noise,1.5
469,101955,,A1955,2012-01-30 12:22:02.784000+00:00,223.21126912870153,-11.333535538605647,21.2,R,H01,USNOB1,CCD,stochastic_noise,1.5
470,101955,,A1955,2012-01-30 12:35:44.448000+00:00,223.21639487852187,-11.337053664274883,21.2,R,H01,USNOB1,CCD,stochastic_noise,1.5
471,101955,,A1955,2012-02-25 11:35:18.240000+00:00,234.3309603840682,-18.7539403658278,20.7,R,H01,USNOB1,CCD,stochastic_noise,1.5
472,101955,,A1955,2012-02-25 11:58:07.680000+00:00,234.33580151506746,-18.75776550581412,20.8,R,H01,USNOB1,CCD,stochastic_noise,1.5
473,101955,,A1955,2012-02-25 12:08:39.264000+00:00,234.3381972190206,-18.759310411167608,20.8,R,H01,USNOB1,CCD,stochastic_noise,1.5
474,101955,,A1955,2012-02-25 12:31:40.800000+00:00,234.3431779879654,-18.763019495474488,20.8,R,H01,USNOB1,CCD,stochastic_noise,1.5
475,101955,,A1955,2012-03-05 09:42:48.672000+00:00,236.8563986422984,-21.14263441045211,20.7,R,H01,USNOB1,CCD,stochastic_noise,1.5
476,101955,,A1955,2012-03-05 09:53:32.352000+00:00,236.85848327147195,-21.143791958268064,20.8,R,H01,USNOB1,CCD,stochastic_noise,1.5
477,101955,,A1955,2012-03-05 10:21:45.792000+00:00,236.86160419240576,-21.149618436466497,20.8,R,H01,USNOB1,CCD,stochastic_noise,1.5
478,101955,,A1955,2012-03-05 10:31:32.448000+00:00,236.863462641276,-21.15162301985281,20.9,R,H01,USNOB1,CCD,stochastic_noise,1.5
479,101955,,,2012-03-15 10:30:25.056000+00:00,238.49550236405273,-23.80664975231178,20.4,R,H01,USNOB1,CCD,stochastic_noise,1.5
480,101955,,,2012-03-15 10:55:49.152000+00:00,238.49546294989278,-23.811554201465132,20.4,R,H01,USNOB1,CCD,stochastic_noise,1.5
481,101955,,,2012-03-15 11:20:45.600000+00:00,238.49688717271107,-23.816124001780995,20.3,R,H01,USNOB1,CCD,stochastic_noise,1.5
482,101955,,,2012-03-15 11:45:02.304000+00:00,238.49724813340757,-23.820810138817844,20.7,R,H01,USNOB1,CCD,stochastic_noise,1.5
483,101955,,A1955,2012-03-17 11:20:26.592000+00:00,238.63437199045637,-24.347022545691583,20.3,R,H01,USNOB1,CCD,stochastic_noise,1.5
484,101955,,A1955,2012-03-17 11:32:59.136000+00:00,238.6342263403357,-24.349393177167716,20.2,R,H01,USNOB1,CCD,stochastic_noise,1.5
485,101955,,A1955,2012-03-17 11:43:22.944000+00:00,238.63430899684118,-24.350397814631968,20.2,R,H01,USNOB1,CCD,stochastic_noise,1.5
486,101955,,A1955,2012-03-17 12:02:24.288000+00:00,238.63425521566802,-24.354255291704202,20.3,R,H01,USNOB1,CCD,stochastic_noise,1.5
487,101955,,A1955,2012-03-22 10:02:00.384000+00:00,238.6587592922329,-25.654498370374856,20.3,R,H01,USNOB1,CCD,stochastic_noise,1.5
488,101955,,A1955,2012-03-22 10:44:09.312000+00:00,238.65589519283785,-25.662026455988865,20.1,R,H01,USNOB1,CCD,stochastic_noise,1.5
489,101955,,A1955,2012-03-22 11:12:14.976000+00:00,238.6553573271818,-25.66683877822795,20.2,V,G96,UCAC2,CCD,stochastic_noise,1.5
490,101955,,A1955,2012-03-22 11:23:14.208000+00:00,238.6547822029185,-25.669094848357073,20.2,V,G96,UCAC2,CCD,stochastic_noise,1.5
491,101955,,A1955,2012-03-22 11:45:06.624000+00:00,238.65327272141968,-25.6734133562236,20.2,V,G96,UCAC2,CCD,stochastic_noise,1.5
492,101955,,A1955,2012-03-22 11:52:45.408000+00:00,238.65226072969435,-25.67398904460181,20.2,R,H01,USNOB1,CCD,stochastic_noise,1.5
493,101955,,A1955,2012-03-23 10:05:50.208000+00:00,238.6039791523247,-25.917512006040425,20.2,R,H01,USNOB1,CCD,stochastic_noise,1.5
494,101955,,A1955,2012-03-23 10:56:04.013000+00:00,238.60050438622685,-25.92739393472695,20.7,V,689,UCAC2,CCD,stochastic_noise,1.5
495,101955,,A1955,2012-03-23 11:01:03.216000+00:00,238.60064781130228,-25.928116306870276,20.46,V,689,UCAC2,CCD,stochastic_noise,1.5
496,101955,,A1955,2012-03-23 11:05:44.794000+00:00,238.59914991413157,-25.928860516667996,20.49,V,689,UCAC2,CCD,stochastic_noise,1.5
497,101955,,A1955,2012-03-23 11:06:06.912000+00:00,238.5994001635966,-25.92874912528483,20.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
498,101955,,A1955,2012-03-23 11:09:31.421000+00:00,238.59880349500204,-25.92981112534287,20.53,V,689,UCAC2,CCD,stochastic_noise,1.5
499,101955,,A1955,2012-03-23 11:14:00.643000+00:00,238.5987270579874,-25.930614688730387,20.52,V,689,UCAC2,CCD,stochastic_noise,1.5
500,101955,,A1955,2012-03-23 11:17:43.642000+00:00,238.59960127592907,-25.931330474761104,20.41,V,689,UCAC2,CCD,stochastic_noise,1.5
501,101955,,A1955,2012-03-23 11:21:25.085000+00:00,238.5991809937425,-25.93267122403106,20.65,V,689,UCAC2,CCD,stochastic_noise,1.5
502,101955,,A1955,2012-03-23 11:25:02.035000+00:00,238.59822521656946,-25.932589032017972,20.53,V,689,UCAC2,CCD,stochastic_noise,1.5
503,101955,,A1955,2012-03-23 11:28:39.590000+00:00,238.59768195689333,-25.93408992248797,20.58,V,689,UCAC2,CCD,stochastic_noise,1.5
504,101955,,A1955,2012-03-23 11:56:30.912000+00:00,238.5947247796509,-25.938691083106303,20.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
505,101955,,A1955,2012-03-24 10:00:52.128000+00:00,238.52840354353836,-26.179266847888414,20.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
506,101955,,A1955,2012-03-24 10:36:56.448000+00:00,238.52689150625508,-26.18626690826554,20.68,V,689,UCAC2,CCD,stochastic_noise,1.5
507,101955,,A1955,2012-03-24 10:40:30.374000+00:00,238.52577320177977,-26.18666925071263,20.57,V,689,UCAC2,CCD,stochastic_noise,1.5
508,101955,,A1955,2012-03-24 10:44:04.042000+00:00,238.5250748448808,-26.18803819765987,20.57,V,689,UCAC2,CCD,stochastic_noise,1.5
509,101955,,A1955,2012-03-24 11:22:47.424000+00:00,238.52182378342061,-26.195200103683867,20.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
510,101955,,A1955,2012-03-24 12:07:29.280000+00:00,238.51713960068625,-26.202880182165448,20.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
511,101955,,A1955,2012-03-25 09:59:16.224000+00:00,238.43166611526556,-26.441177486959486,20.1,R,H01,USNOB1,CCD,stochastic_noise,1.5
512,101955,,A1955,2012-03-25 10:58:11.712000+00:00,238.4259114489471,-26.451937088034857,19.9,R,H01,USNOB1,CCD,stochastic_noise,1.5
513,101955,,A1955,2012-03-25 11:18:22.694000+00:00,238.42423512472843,-26.45538563313385,20.04,V,689,UCAC2,CCD,stochastic_noise,1.5
514,101955,,A1955,2012-03-25 11:21:55.930000+00:00,238.4241335025507,-26.45657852934375,20.02,V,689,UCAC2,CCD,stochastic_noise,1.5
515,101955,,A1955,2012-03-25 11:53:38.112000+00:00,238.4203936021776,-26.46179331897008,20.3,R,H01,USNOB1,CCD,stochastic_noise,1.5
516,101955,,A1955,2012-03-27 09:44:02.112000+00:00,238.17398846917422,-26.95910192797893,20.4,R,H01,USNOB1,CCD,stochastic_noise,1.5
517,101955,,A1955,2012-03-27 10:30:58.752000+00:00,238.16729317821571,-26.967002367800813,20.3,R,H01,USNOB1,CCD,stochastic_noise,1.5
518,101955,,A1955,2012-03-27 11:58:50.016000+00:00,238.15629408975352,-26.982808704770758,20.1,R,H01,USNOB1,CCD,stochastic_noise,1.5
519,101955,,A1955,2012-03-28 09:05:28.320000+00:00,238.01634872372819,-27.210142422224287,20.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
520,101955,,A1955,2012-03-28 10:02:08.160000+00:00,238.0069757710335,-27.220208262234237,19.9,R,H01,USNOB1,CCD,stochastic_noise,1.5
521,101955,,A1955,2012-03-28 11:57:47.808000+00:00,237.98976012681013,-27.240746739894384,19.9,R,H01,USNOB1,CCD,stochastic_noise,1.5
522,101955,,A1955,2012-03-29 09:27:12.960000+00:00,237.8265165768068,-27.470442564637224,20.2,R,H01,USNOB1,CCD,stochastic_noise,1.5
523,101955,,A1955,2012-03-29 10:16:57.216000+00:00,237.81767027333888,-27.478541941149054,20.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
524,101955,,A1955,2012-03-29 10:56:32.352000+00:00,237.81183492558003,-27.48635101916763,20.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
525,101955,,A1955,2012-04-18 07:06:50.688000+00:00,229.02523561012003,-31.67560162337924,19.0,R,H01,USNOB1,CCD,stochastic_noise,1.5
526,101955,,A1955,2012-04-18 07:57:59.616000+00:00,229.00043626899011,-31.681373937899004,19.1,R,H01,USNOB1,CCD,stochastic_noise,1.5
527,101955,,A1955,2012-04-18 09:07:46.560000+00:00,228.96480478575702,-31.68737258639666,19.1,R,H01,USNOB1,CCD,stochastic_noise,1.5
528,101955,,A1955,2012-04-18 10:14:50.208000+00:00,228.93127759534306,-31.693029613926857,19.1,R,H01,USNOB1,CCD,stochastic_noise,1.5
529,101955,,A1955,2012-04-21 07:08:38.688000+00:00,226.91577196584237,-32.02578577194841,18.6,R,H01,USNOB1,CCD,stochastic_noise,1.5
530,101955,,A1955,2012-04-21 07:12:00+00:00,226.91167926230108,-32.02570428850276,19.7,R,H36,UCAC3,CCD,stochastic_noise,1.5
531,101955,,A1955,2012-04-21 07:22:47.136000+00:00,226.90552786579337,-32.02698872407308,19.3,R,H36,UCAC3,CCD,stochastic_noise,1.5
532,101955,,A1955,2012-04-21 08:04:35.328000+00:00,226.88485309824665,-32.02890314822945,18.6,R,H01,USNOB1,CCD,stochastic_noise,1.5
533,101955,,A1955,2012-04-21 08:06:06.048000+00:00,226.88318847247945,-32.02972428973581,19.4,R,H36,UCAC3,CCD,stochastic_noise,1.5
534,101955,,A1955,2012-04-21 09:05:53.376000+00:00,226.85138760038657,-32.03351448840149,18.6,R,H01,USNOB1,CCD,stochastic_noise,1.5
535,101955,,A1955,2012-04-21 10:07:40.800000+00:00,226.81918561287608,-32.037426998519884,18.7,R,H01,USNOB1,CCD,stochastic_noise,1.5
536,101955,,A1955,2012-04-22 07:09:59.904000+00:00,226.177695511951,-32.11780841822849,19.4,R,H36,UCAC3,CCD,stochastic_noise,1.5
537,101955,,A1955,2012-04-22 07:16:58.944000+00:00,226.17484825527532,-32.1174538354154,19.9,R,H36,UCAC3,CCD,stochastic_noise,1.5
538,101955,,A1955,2012-04-22 07:29:12.480000+00:00,226.16792239153963,-32.11952650446948,18.8,R,H01,USNOB1,CCD,stochastic_noise,1.5
539,101955,,A1955,2012-04-22 08:40:09.408000+00:00,226.12975226426036,-32.12358397739352,18.6,R,H01,USNOB1,CCD,stochastic_noise,1.5
540,101955,,A1955,2012-04-22 09:21:12.672000+00:00,226.10691730493699,-32.1252263211796,18.7,R,H01,USNOB1,CCD,stochastic_noise,1.5
541,101955,,A1955,2012-04-22 09:55:40.224000+00:00,226.08848573772235,-32.12682394671586,18.7,R,H01,USNOB1,CCD,stochastic_noise,1.5
542,101955,,A1955,2012-04-23 07:27:04.608000+00:00,225.42148319412547,-32.19643245648968,18.1,R,H06,USNOB1,CCD,stochastic_noise,1.5
543,101955,,A1955,2012-04-23 07:32:49.344000+00:00,225.4184253222394,-32.19702288033416,18.4,R,H06,USNOB1,CCD,stochastic_noise,1.5
544,101955,,A1955,2012-04-29 16:34:37.344000+00:00,220.45556442601293,-32.3711301024637,18.7,V,E12,UCAC2,CCD,stochastic_noise,1.5
545,101955,,A1955,2012-04-29 17:01:14.880000+00:00,220.44035367297025,-32.370155398461144,19.0,V,E12,UCAC2,CCD,stochastic_noise,1.5
546,101955,,A1955,2012-05-03 02:42:24.192000+00:00,217.78783474510024,-32.24226075191535,18.7,R,821,UCAC3,CCD,stochastic_noise,1.5
547,101955,,A1955,2012-05-03 02:46:36.480000+00:00,217.7849597766492,-32.24236330923697,18.9,R,821,UCAC3,CCD,stochastic_noise,1.5
548,101955,,A1955,2012-05-03 02:52:56.640000+00:00,217.7820845206837,-32.24184889267813,18.9,R,821,UCAC3,CCD,stochastic_noise,1.5
549,101955,,A1955,2012-06-14 04:34:26.112000+00:00,202.554606110821,-26.248246397806906,20.5,R,H01,USNOB1,CCD,stochastic_noise,1.5
550,101955,,A1955,2012-06-14 04:44:35.232000+00:00,202.55478043247402,-26.247903951261158,20.6,R,H01,USNOB1,CCD,stochastic_noise,1.5
551,101955,,A1955,2012-06-14 04:59:34.656000+00:00,202.55531188893448,-26.24634924298375,20.6,R,H01,USNOB1,CCD,stochastic_noise,1.5
552,101955,,A1955,2012-06-14 05:20:25.728000+00:00,202.55587350750034,-26.245143911198927,20.5,R,H01,USNOB1,CCD,stochastic_noise,1.5
553,101955,,A1955,2012-06-15 04:55:06.816000+00:00,202.63405794720947,-26.15674944173052,20.6,R,H01,USNOB1,CCD,stochastic_noise,1.5
554,101955,,A1955,2012-06-15 05:06:21.600000+00:00,202.63363371076207,-26.15538626934492,20.3,R,H01,USNOB1,CCD,stochastic_noise,1.5
555,101955,,A1955,2012-06-15 05:15:10.368000+00:00,202.63391204865903,-26.156461196720223,20.2,R,H01,USNOB1,CCD,stochastic_noise,1.5
556,101955,,A1955,2012-06-15 05:25:18.624000+00:00,202.63418603017485,-26.155370701737564,20.5,R,H01,USNOB1,CCD,stochastic_noise,1.5
557,101955,,A1955,2012-06-21 04:31:12.576000+00:00,203.41085989055392,-25.721434612677655,20.8,R,H01,USNOB1,CCD,stochastic_noise,1.5
558,101955,,A1955,2012-06-21 04:41:38.976000+00:00,203.41177147008852,-25.720651358603156,20.7,R,H01,USNOB1,CCD,stochastic_noise,1.5
559,101955,,A1955,2012-06-21 04:51:29.952000+00:00,203.41295966778617,-25.720166086737404,20.7,R,H01,USNOB1,CCD,stochastic_noise,1.5
560,101955,,A1955,2012-06-21 05:00:49.824000+00:00,203.414300549841,-25.720268052353237,20.6,R,H01,USNOB1,CCD,stochastic_noise,1.5
561,101955,,A1955,2013-01-19 01:51:21.312000+00:00,355.25396928963687,4.445259517486537,21.6,R,H01,PPMXL,CCD,stochastic_noise,1.5
562,101955,,A1955,2013-01-19 02:02:44.736000+00:00,355.2614813091911,4.449361315967282,22.1,R,H01,PPMXL,CCD,stochastic_noise,1.5
563,101955,,A1955,2013-01-19 02:12:21.024000+00:00,355.2676010269677,4.454243926705032,21.8,R,H01,PPMXL,CCD,stochastic_noise,1.5
564,101955,,A1955,2013-01-19 02:22:38.784000+00:00,355.27516507690166,4.457640725811561,22.1,R,H01,PPMXL,CCD,stochastic_noise,1.5
565,101955,,A1955,2013-01-20 01:47:59.136000+00:00,356.22767808861346,4.961518437742631,22.3,R,H01,PPMXL,CCD,stochastic_noise,1.5
566,101955,,A1955,2013-01-20 02:00:31.680000+00:00,356.2357234798719,4.965988506962373,21.7,R,H01,PPMXL,CCD,stochastic_noise,1.5
567,101955,,A1955,2013-01-20 02:13:53.472000+00:00,356.2444779516064,4.970461165001171,21.4,R,H01,PPMXL,CCD,stochastic_noise,1.5
568,101955,,A1955,2013-01-20 02:41:07.296000+00:00,356.26335851163367,4.979874945661156,21.5,R,H01,PPMXL,CCD,stochastic_noise,1.5
569,101955,,P10CaYf,2017-08-01 14:05:13.344000+00:00,36.55247432232812,5.03379829992233,21.6,w,F51,2MASS,CCD,stochastic_noise,1.5
570,101955,,P10CaYf,2017-08-01 14:17:36.384000+00:00,36.561017613641916,5.037992228340316,21.3,w,F51,2MASS,CCD,stochastic_noise,1.5
571,101955,,P10CaYf,2017-08-01 14:29:51.648000+00:00,36.57062967489334,5.042881645611808,21.4,w,F51,2MASS,CCD,stochastic_noise,1.5
572,101955,,P10CaYf,2017-08-01 14:42:11.232000+00:00,36.57983018158836,5.046755247562898,21.3,w,F51,2MASS,CCD,stochastic_noise,1.5
573,101955,,P10CUPy,2017-09-01 14:08:40.704000+00:00,77.7778001271723,21.759074510642368,21.4,w,F51,2MASS,CCD,stochastic_noise,1.5
574,101955,,P10CUPy,2017-09-01 14:16:08.256000+00:00,77.78615410141367,21.761814927956376,21.5,w,F51,2MASS,CCD,stochastic_noise,1.5
575,101955,,P10CUPy,2017-09-01 14:23:34.944000+00:00,77.79324382396449,21.764238587332407,21.2,w,F51,2MASS,CCD,stochastic_noise,1.5
576,101955,,P10CUPy,2017-09-01 14:31:01.632000+00:00,77.80230274420833,21.766615946649477,21.4,w,F51,2MASS,CCD,stochastic_noise,1.5
577,101955,,A1955,2018-05-15 18:12:29.952000+00:00,232.75797997916044,-38.673800203743404,,,Q62,UCAC4,CCD,stochastic_noise,1.5
578,101955,,A1955,2018-05-15 18:33:34.848000+00:00,232.74506478444405,-38.67242388094578,,,Q62,UCAC4,CCD,stochastic_noise,1.5
579,101955,,A1955,2018-05-15 18:55:30.720000+00:00,232.73282143930746,-38.67250342154025,20.5,V,Q62,UCAC4,CCD,stochastic_noise,1.5
580,101955,,J99R36Q,2023-10-03 11:13:32.736000+00:00,130.03541586584757,24.98807369079775,22.2,G,291,Gaia2,CCD,stochastic_noise,1.5
581,101955,,J99R36Q,2023-10-03 11:46:45.120000+00:00,130.0647681884749,24.983385567218075,22.0,G,291,Gaia2,CCD,stochastic_noise,1.5
582,101955,,J99R36Q,2023-10-03 11:49:40.512000+00:00,130.0678375921166,24.982426505208718,22.3,G,695,Gaia2,CCD,stochastic_noise,1.5
583,101955,,J99R36Q,2023-10-03 12:01:26.400000+00:00,130.07755327790775,24.981338250956426,23.0,G,695,Gaia2,CCD,stochastic_noise,1.5
584,101955,,J99R36Q,2023-10-03 12:13:11.424000+00:00,130.08846766520108,24.980012234892524,,,695,Gaia2,CCD,stochastic_noise,1.5
585,101955,,SWC0684,2024-07-05 23:45:35.200000+00:00,227.33413320688783,-37.29432359775814,20.3,Vj,Y05,ATLAS2,CMO,stochastic_noise,1.5
586,101955,,SWC0684,2024-07-06 00:38:27.100000+00:00,227.32825874386688,-37.28676574495727,19.7,Vj,Y05,ATLAS2,CMO,stochastic_noise,1.5
587,101955,,SWC0685,2024-07-06 23:07:40.500000+00:00,227.26448405691497,-37.09322975879558,19.7,Vj,Y05,ATLAS2,CMO,stochastic_noise,1.5
588,101955,,SWC0685,2024-07-07 00:00:32.300000+00:00,227.2614551034868,-37.085703203845426,19.8,Vj,Y05,ATLAS2,CMO,stochastic_noise,1.5
589,101955,,J99R36Q,2024-12-27 01:34:54.620000+00:00,338.0430462983952,0.05044906078483343,,,691,Gaia2,CCD,stochastic_noise,1.5
590,101955,,J99R36Q,2024-12-27 02:11:32.640000+00:00,338.0638236773697,0.06414555075505707,,,691,Gaia2,CCD,stochastic_noise,1.5
591,101955,,J99R36Q,2025-01-24 02:07:53.180000+00:00,5.546186765050962,15.899666747285496,23.5,R,291,Gaia2,CCD,stochastic_noise,1.5
592,101955,,J99R36Q,2025-01-24 02:16:48.860000+00:00,5.553300874521172,15.903066868583661,,,291,Gaia2,CCD,stochastic_noise,1.5
593,101955,,J99R36Q,2025-01-24 02:25:41.950000+00:00,5.558311767021592,15.90490533338299,,,291,Gaia2,CCD,stochastic_noise,1.5
594,101955,,J99R36Q,2025-01-27 02:18:40.320000+00:00,8.997674221163814,17.60397494453702,22.1,R,691,Gaia2,CCD,stochastic_noise,1.5
595,101955,,J99R36Q,2025-01-27 02:42:54.430000+00:00,9.017531497247308,17.61439671616114,22.4,R,691,Gaia2,CCD,stochastic_noise,1.5
596,101955,,J99R36Q,2025-01-27 03:07:09.410000+00:00,9.03707508816131,17.62314204956215,22.3,R,691,Gaia2,CCD,stochastic_noise,1.5
597,101955,,A1955,2025-04-01 19:08:44.730000+00:00,104.64803358386989,26.47033694119446,20.6,Gr,033,Gaia3E,CCD,stochastic_noise,1.5
598,101955,,A1955,2025-04-01 19:13:02.200000+00:00,104.65150069154993,26.46965741911221,20.2,Gr,033,Gaia3E,CCD,stochastic_noise,1.5
599,101955,,A1955,2025-04-01 19:17:18.810000+00:00,104.65441043247516,26.46900709446228,20.6,Gr,033,Gaia3E,CCD,stochastic_noise,1.5
600,101955,,A1955,2025-04-28 20:20:27.450000+00:00,132.66741475433454,16.464901334705576,21.5,Gr,033,Gaia3E,CCD,stochastic_noise,1.5
601,101955,,A1955,2025-04-28 20:25:44.540000+00:00,132.66986935879692,16.46345093182483,21.5,Gr,033,Gaia3E,CCD,stochastic_noise,1.5
