obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec
0,99942,2004 MN4,K04M04N,2004-03-15 02:35:21.696000+00:00,61.53422555555556,16.918495555555555,,,691,USNOB1,CCD,systematic_bias,2.0
1,99942,2004 MN4,K04M04N,2004-03-15 02:38:57.696000+00:00,61.53630555555556,16.918915555555554,,,691,USNOB1,CCD,systematic_bias,2.0
2,99942,2004 MN4,K04M04N,2004-03-15 02:58:03.360000+00:00,61.54951555555556,16.921525555555554,,,691,USNOB1,CCD,systematic_bias,2.0
3,99942,2004 MN4,K04M04N,2004-03-15 03:01:50.592000+00:00,61.55222555555556,16.922135555555553,,,691,USNOB1,CCD,systematic_bias,2.0
4,99942,2004 MN4,K04M04N,2004-03-15 03:17:36.672000+00:00,61.56263555555556,16.924275555555553,,,691,USNOB1,CCD,systematic_bias,2.0
5,99942,2004 MN4,K04M04N,2004-03-15 03:21:34.272000+00:00,61.56547555555556,16.924745555555553,,,691,USNOB1,CCD,systematic_bias,2.0
6,99942,2004 MN4,,2004-06-19 04:05:00.960000+00:00,146.12413055555555,13.314708555555555,,,695,USNOB1,UNK,systematic_bias,2.0
7,99942,,99942,2004-06-19 04:05:00.960000+00:00,146.12420955555555,13.314630555555556,,,695,2MASS,CCD,systematic_bias,2.0
8,99942,,99942,2004-06-19 04:11:47.990000+00:00,146.12807255555558,13.313558555555556,,,695,2MASS,CCD,systematic_bias,2.0
9,99942,,99942,2004-06-19 04:18:44.006000+00:00,146.13183455555557,13.312474555555555,,,695,2MASS,CCD,systematic_bias,2.0
10,99942,,99942,2004-06-20 03:49:42.010000+00:00,146.92187255555555,13.090691555555555,,,695,2MASS,CCD,systematic_bias,2.0
11,99942,,99942,2004-06-20 03:56:36.989000+00:00,146.92558055555557,13.089583555555556,,,695,2MASS,CCD,systematic_bias,2.0
12,99942,,99942,2004-06-20 04:03:27.043000+00:00,146.92941355555556,13.088538555555555,,,695,2MASS,CCD,systematic_bias,2.0
13,99942,2004 MN4,4X4E25A,2004-12-18 10:09:22.752000+00:00,348.0300155555555,-36.618944444444445,18.7,R,E12,UCAC2,CCD,systematic_bias,2.0
14,99942,2004 MN4,4X4E25A,2004-12-18 10:20:23.712000+00:00,348.0556355555555,-36.61405444444444,18.1,R,E12,UCAC2,CCD,systematic_bias,2.0
15,99942,2004 MN4,4X4E25A,2004-12-18 10:31:22.944000+00:00,348.08038555555555,-36.60888444444444,19.1,R,E12,UCAC2,CCD,systematic_bias,2.0
16,99942,2004 MN4,4X4E25A,2004-12-18 10:42:23.040000+00:00,348.10551555555554,-36.603524444444446,18.2,R,E12,UCAC2,CCD,systematic_bias,2.0
17,99942,2004 MN4,4X4E25B,2004-12-18 10:55:55.200000+00:00,348.13680555555555,-36.597254444444445,18.6,R,E12,UCAC2,CCD,systematic_bias,2.0
18,99942,2004 MN4,4X4E25B,2004-12-18 10:57:05.184000+00:00,348.1394755555555,-36.59672444444444,18.3,R,E12,UCAC2,CCD,systematic_bias,2.0
19,99942,2004 MN4,4X4E25B,2004-12-18 10:58:16.032000+00:00,348.1421755555555,-36.596114444444446,18.0,R,E12,UCAC2,CCD,systematic_bias,2.0
20,99942,2004 MN4,4X4E25B,2004-12-18 10:59:25.152000+00:00,348.14488555555556,-36.59544444444444,18.7,R,E12,UCAC2,CCD,systematic_bias,2.0
21,99942,2004 MN4,4X4E25A,2004-12-18 11:46:20.928000+00:00,348.2535555555555,-36.57291444444444,18.5,R,E12,UCAC2,CCD,systematic_bias,2.0
22,99942,2004 MN4,4X4E25A,2004-12-18 11:47:30.912000+00:00,348.25613555555555,-36.57225444444444,18.0,R,E12,UCAC2,CCD,systematic_bias,2.0
23,99942,2004 MN4,4X4E25A,2004-12-18 11:48:40.896000+00:00,348.25897555555554,-36.571864444444444,18.4,R,E12,UCAC2,CCD,systematic_bias,2.0
24,99942,2004 MN4,4X4E25A,2004-12-18 11:49:50.880000+00:00,348.26142555555555,-36.57127444444444,18.0,R,E12,UCAC2,CCD,systematic_bias,2.0
25,99942,2004 MN4,4X4E25A,2004-12-19 01:53:47.328000+00:00,350.27401555555554,-36.215444444444444,18.7,R,854,USNOA2,CCD,systematic_bias,2.0
26,99942,2004 MN4,4X4E25A,2004-12-19 02:00:43.776000+00:00,350.28930555555553,-36.21136444444444,18.8,R,854,USNOA2,CCD,systematic_bias,2.0
27,99942,2004 MN4,4X4E25A,2004-12-19 02:07:41.952000+00:00,350.30568555555556,-36.208194444444445,18.6,R,854,USNOA2,CCD,systematic_bias,2.0
28,99942,2004 MN4,4X4E25A,2004-12-19 02:14:41.856000+00:00,350.32088555555555,-36.20502444444444,18.3,R,854,USNOA2,CCD,systematic_bias,2.0
29,99942,2004 MN4,4X4E25A,2004-12-19 02:21:50.400000+00:00,350.33718555555555,-36.201414444444445,18.7,R,854,USNOA2,CCD,systematic_bias,2.0
30,99942,2004 MN4,4X4E25A,2004-12-19 11:01:34.752000+00:00,351.54713555555554,-35.91388444444444,16.7,R,474,USNOA2,CCD,systematic_bias,2.0
31,99942,2004 MN4,4X4E25A,2004-12-19 11:03:14.976000+00:00,351.5509755555555,-35.912974444444444,16.9,R,474,USNOA2,CCD,systematic_bias,2.0
32,99942,2004 MN4,4X4E25A,2004-12-19 11:04:24.960000+00:00,351.55359555555555,-35.91238444444444,16.5,R,474,USNOA2,CCD,systematic_bias,2.0
33,99942,2004 MN4,4X4E25A,2004-12-19 11:09:04.896000+00:00,351.56447555555553,-35.909774444444444,16.6,R,474,USNOA2,CCD,systematic_bias,2.0
34,99942,2004 MN4,4X4E25A,2004-12-20 01:39:39.744000+00:00,353.61497555555553,-35.49116444444444,18.5,R,673,USNOA2,CCD,systematic_bias,2.0
35,99942,2004 MN4,4X4E25A,2004-12-20 01:50:45.024000+00:00,353.63955555555555,-35.48497444444444,,,673,USNOA2,CCD,systematic_bias,2.0
36,99942,2004 MN4,4X4E25A,2004-12-20 01:59:19.968000+00:00,353.6584755555555,-35.48036444444444,,,673,USNOA2,CCD,systematic_bias,2.0
37,99942,2004 MN4,4X4E25A,2004-12-20 02:09:36+00:00,353.6812655555555,-35.47461444444444,,,673,USNOA2,CCD,systematic_bias,2.0
38,99942,2004 MN4,4X4E289,2004-12-22 11:20:39.034000+00:00,1.4117255555555557,-33.344834444444444,18.5,R,E12,UCAC2,CCD,systematic_bias,2.0
39,99942,2004 MN4,4X4E289,2004-12-22 11:21:11.002000+00:00,1.4128455555555557,-33.34450444444444,17.6,R,E12,UCAC2,CCD,systematic_bias,2.0
40,99942,2004 MN4,4X4E289,2004-12-22 11:21:42.106000+00:00,1.4136355555555555,-33.34419444444444,17.6,R,E12,UCAC2,CCD,systematic_bias,2.0
41,99942,2004 MN4,4X4E289,2004-12-22 11:22:12.346000+00:00,1.4151355555555556,-33.34372444444444,16.6,R,E12,UCAC2,CCD,systematic_bias,2.0
42,99942,2004 MN4,AS38864,2004-12-23 01:32:15.648000+00:00,3.2730955555555554,-32.78080444444444,17.3,V,704,USNOA2,CCD,systematic_bias,2.0
43,99942,2004 MN4,AS38893,2004-12-23 01:32:19.968000+00:00,3.2740155555555557,-32.78113444444444,18.2,V,704,USNOA2,CCD,systematic_bias,2.0
44,99942,2004 MN4,AS38864,2004-12-23 02:11:35.232000+00:00,3.353345555555556,-32.75319444444444,17.7,V,704,USNOA2,CCD,systematic_bias,2.0
45,99942,2004 MN4,AS38893,2004-12-23 02:13:34.464000+00:00,3.3580155555555558,-32.75205444444444,17.5,V,704,USNOA2,CCD,systematic_bias,2.0
46,99942,2004 MN4,AS38864,2004-12-23 02:31:28.416000+00:00,3.3943455555555557,-32.738524444444444,17.7,V,704,USNOA2,CCD,systematic_bias,2.0
47,99942,2004 MN4,AS38893,2004-12-23 02:34:58.368000+00:00,3.4017255555555557,-32.73647444444444,17.8,V,704,USNOA2,CCD,systematic_bias,2.0
48,99942,2004 MN4,AS38864,2004-12-23 02:51:06.048000+00:00,3.4342655555555557,-32.72447444444444,17.5,V,704,USNOA2,CCD,systematic_bias,2.0
49,99942,2004 MN4,AS38893,2004-12-23 02:55:14.016000+00:00,3.4429355555555556,-32.72172444444444,17.5,V,704,USNOA2,CCD,systematic_bias,2.0
50,99942,2004 MN4,4X4E29E,2004-12-23 10:37:28.416000+00:00,4.423885555555556,-32.36711444444444,16.3,R,E12,UCAC2,CCD,systematic_bias,2.0
51,99942,2004 MN4,4X4E29E,2004-12-23 10:37:58.656000+00:00,4.424555555555556,-32.36663444444444,17.3,R,E12,UCAC2,CCD,systematic_bias,2.0
52,99942,2004 MN4,4X4E29E,2004-12-23 10:38:28.032000+00:00,4.4257655555555555,-32.36625444444444,17.1,R,E12,UCAC2,CCD,systematic_bias,2.0
53,99942,2004 MN4,4X4E29E,2004-12-23 10:38:58.272000+00:00,4.426805555555555,-32.36600444444444,17.2,R,E12,UCAC2,CCD,systematic_bias,2.0
54,99942,2004 MN4,4X4E29E,2004-12-23 10:39:56.160000+00:00,4.428685555555556,-32.36522444444444,17.0,R,E12,UCAC2,CCD,systematic_bias,2.0
55,99942,2004 MN4,4X4E29E,2004-12-23 10:40:25.536000+00:00,4.429765555555556,-32.364804444444445,17.4,R,E12,UCAC2,CCD,systematic_bias,2.0
56,99942,2004 MN4,4X4E29E,2004-12-23 10:40:55.776000+00:00,4.430845555555556,-32.36450444444444,16.7,R,E12,UCAC2,CCD,systematic_bias,2.0
57,99942,2004 MN4,4X4E29E,2004-12-23 10:41:26.016000+00:00,4.431805555555556,-32.36405444444444,16.9,R,E12,UCAC2,CCD,systematic_bias,2.0
58,99942,2004 MN4,4X4E2A1,2004-12-23 11:36:56.736000+00:00,4.544845555555556,-32.32188444444444,17.5,R,E12,UCAC2,CCD,systematic_bias,2.0
59,99942,2004 MN4,4X4E2A1,2004-12-23 11:37:26.976000+00:00,4.546135555555556,-32.32172444444444,16.8,R,E12,UCAC2,CCD,systematic_bias,2.0
60,99942,2004 MN4,4X4E2A1,2004-12-23 11:37:58.080000+00:00,4.547015555555555,-32.321084444444445,17.1,R,E12,UCAC2,CCD,systematic_bias,2.0
61,99942,2004 MN4,4X4E2A1,2004-12-23 11:38:28.320000+00:00,4.5479255555555556,-32.320774444444446,17.3,R,E12,UCAC2,CCD,systematic_bias,2.0
62,99942,2004 MN4,4X4E2A1,2004-12-23 11:44:38.976000+00:00,4.560685555555556,-32.316004444444445,17.3,R,E12,UCAC2,CCD,systematic_bias,2.0
63,99942,2004 MN4,4X4E2A1,2004-12-23 11:45:09.216000+00:00,4.561635555555555,-32.315554444444444,17.0,R,E12,UCAC2,CCD,systematic_bias,2.0
64,99942,2004 MN4,4X4E2A1,2004-12-23 11:45:38.592000+00:00,4.562845555555556,-32.315444444444445,17.1,R,E12,UCAC2,CCD,systematic_bias,2.0
65,99942,2004 MN4,4X4E2A1,2004-12-23 11:46:08.832000+00:00,4.563725555555556,-32.31502444444444,17.4,R,E12,UCAC2,CCD,systematic_bias,2.0
66,99942,2004 MN4,4X4E2A3,2004-12-23 12:46:10.848000+00:00,4.687515555555556,-32.26880444444444,17.2,R,E12,UCAC2,CCD,systematic_bias,2.0
67,99942,2004 MN4,4X4E2A3,2004-12-23 12:46:41.088000+00:00,4.688385555555556,-32.268274444444444,17.9,R,E12,UCAC2,CCD,systematic_bias,2.0
68,99942,2004 MN4,4X4E2A3,2004-12-23 12:47:11.328000+00:00,4.689475555555556,-32.26808444444444,17.7,R,E12,UCAC2,CCD,systematic_bias,2.0
69,99942,2004 MN4,4X4E2A3,2004-12-23 12:47:43.296000+00:00,4.690845555555556,-32.26766444444444,17.9,R,E12,UCAC2,CCD,systematic_bias,2.0
70,99942,2004 MN4,K04M04N,2004-12-24 01:50:17.376000+00:00,6.349885555555556,-31.719634444444445,17.7,R,683,GSCACT,CCD,systematic_bias,2.0
71,99942,2004 MN4,K04M04N,2004-12-24 01:54:52.128000+00:00,6.359225555555556,-31.716134444444446,17.5,R,683,GSCACT,CCD,systematic_bias,2.0
72,99942,2004 MN4,6CO002,2004-12-24 02:38:38.688000+00:00,6.445185555555556,-31.683504444444445,16.8,R,699,USNOB1,CCD,systematic_bias,2.0
73,99942,2004 MN4,6CO002,2004-12-24 02:49:12.864000+00:00,6.466015555555556,-31.675364444444448,,,699,USNOB1,CCD,systematic_bias,2.0
74,99942,2004 MN4,6CO002,2004-12-24 02:59:47.904000+00:00,6.486845555555556,-31.667274444444445,,,699,USNOB1,CCD,systematic_bias,2.0
75,99942,2004 MN4,6CO002,2004-12-24 03:10:22.080000+00:00,6.507635555555556,-31.659274444444446,,,699,USNOB1,CCD,systematic_bias,2.0
76,99942,2004 MN4,6CO003,2004-12-24 03:35:43.584000+00:00,6.558135555555555,-31.640054444444445,17.2,R,699,USNOB1,CCD,systematic_bias,2.0
77,99942,2004 MN4,6CO003,2004-12-24 03:39:44.640000+00:00,6.5652655555555555,-31.636274444444446,,,699,USNOB1,CCD,systematic_bias,2.0
78,99942,2004 MN4,6CO003,2004-12-24 03:43:45.696000+00:00,6.573515555555556,-31.633554444444446,,,699,USNOB1,CCD,systematic_bias,2.0
79,99942,2004 MN4,6CO003,2004-12-24 03:47:47.616000+00:00,6.581435555555555,-31.630164444444446,,,699,USNOB1,CCD,systematic_bias,2.0
80,99942,2004 MN4,K04M04N,2004-12-24 18:00:50.112000+00:00,8.337268555555555,-30.982275444444447,16.6,R,620,USNOB1,CCD,systematic_bias,2.0
81,99942,2004 MN4,K04M04N,2004-12-24 18:12:33.408000+00:00,8.359709555555556,-30.973144444444447,16.9,R,620,USNOB1,CCD,systematic_bias,2.0
82,99942,2004 MN4,K04M04N,2004-12-24 18:23:24+00:00,8.380576555555555,-30.964800444444446,16.9,R,620,USNOB1,CCD,systematic_bias,2.0
83,99942,2004 MN4,JS00130,2004-12-25 01:34:58.944000+00:00,9.246265555555556,-30.627914444444446,17.6,R,H06,USNOB1,CCD,systematic_bias,2.0
84,99942,2004 MN4,JS00130,2004-12-25 01:42:49.824000+00:00,9.261135555555555,-30.621724444444446,17.8,R,H06,USNOB1,CCD,systematic_bias,2.0
85,99942,2004 MN4,K04M04N,2004-12-25 01:48:08.640000+00:00,9.273845555555555,-30.617524444444445,19.2,R,683,GSCACT,CCD,systematic_bias,2.0
86,99942,2004 MN4,K04M04N,2004-12-25 01:51:32.544000+00:00,9.280225555555555,-30.614884444444446,18.9,R,683,GSCACT,CCD,systematic_bias,2.0
87,99942,2004 MN4,JS00130,2004-12-25 01:52:04.512000+00:00,9.278725555555555,-30.614524444444445,17.7,R,H06,USNOB1,CCD,systematic_bias,2.0
88,99942,2004 MN4,K04M04N,2004-12-25 01:54:09.792000+00:00,9.285015555555555,-30.613114444444445,18.0,R,683,GSCACT,CCD,systematic_bias,2.0
89,99942,2004 MN4,K04M04N,2004-12-25 01:56:47.904000+00:00,9.289925555555556,-30.610724444444447,18.5,R,683,GSCACT,CCD,systematic_bias,2.0
90,99942,2004 MN4,K04M04N,2004-12-25 01:59:30.336000+00:00,9.295265555555556,-30.608694444444446,18.6,R,683,GSCACT,CCD,systematic_bias,2.0
91,99942,2004 MN4,K04M04N,2004-12-25 02:02:06.720000+00:00,9.300265555555555,-30.606774444444447,19.6,R,683,GSCACT,CCD,systematic_bias,2.0
92,99942,2004 MN4,K04M04N,2004-12-25 02:05:55.680000+00:00,9.307225555555556,-30.603614444444446,19.4,R,683,GSCACT,CCD,systematic_bias,2.0
93,99942,2004 MN4,K04M04N,2004-12-25 02:12:07.200000+00:00,9.319015555555556,-30.598754444444445,18.9,R,683,GSCACT,CCD,systematic_bias,2.0
94,99942,2004 MN4,K04M04N,2004-12-25 02:24:41.472000+00:00,9.342515555555556,-30.588884444444446,18.5,R,683,GSCACT,CCD,systematic_bias,2.0
95,99942,2004 MN4,K04M04N,2004-12-25 02:30:00.288000+00:00,9.352685555555556,-30.584724444444447,18.1,R,683,GSCACT,CCD,systematic_bias,2.0
96,99942,2004 MN4,K04M04N,2004-12-25 02:35:41.568000+00:00,9.363475555555556,-30.580084444444445,18.2,R,683,GSCACT,CCD,systematic_bias,2.0
97,99942,2004 MN4,K04M04N,2004-12-25 02:45:09.216000+00:00,9.381095555555556,-30.572414444444448,18.3,R,683,GSCACT,CCD,systematic_bias,2.0
98,99942,2004 MN4,K04M04N,2004-12-25 02:52:09.120000+00:00,9.394265555555556,-30.567024444444446,18.1,R,683,GSCACT,CCD,systematic_bias,2.0
99,99942,2004 MN4,K04M04N,2004-12-25 02:55:06.240000+00:00,9.400055555555555,-30.564754444444446,17.9,R,683,GSCACT,CCD,systematic_bias,2.0
100,99942,2004 MN4,K04M04N,2004-12-25 03:00:44.928000+00:00,9.410885555555556,-30.560134444444447,18.7,R,683,GSCACT,CCD,systematic_bias,2.0
101,99942,2004 MN4,K04M04N,2004-12-25 03:04:17.472000+00:00,9.417515555555555,-30.557334444444447,17.9,R,683,GSCACT,CCD,systematic_bias,2.0
102,99942,2004 MN4,K04M04N,2004-12-25 03:07:00.768000+00:00,9.422595555555557,-30.555004444444446,18.1,R,683,GSCACT,CCD,systematic_bias,2.0
103,99942,2004 MN4,K04M04N,2004-12-25 03:13:40.800000+00:00,9.434975555555555,-30.550024444444446,18.1,R,683,GSCACT,CCD,systematic_bias,2.0
104,99942,2004 MN4,K04M04N,2004-12-25 03:19:08.256000+00:00,9.445675555555555,-30.545504444444447,18.5,R,683,GSCACT,CCD,systematic_bias,2.0
105,99942,2004 MN4,K04M04N,2004-12-25 04:25:13.152000+00:00,9.569515555555556,-30.491414444444445,16.3,R,448,UCAC2,CCD,systematic_bias,2.0
106,99942,2004 MN4,K04M04N,2004-12-25 04:28:25.824000+00:00,9.575635555555555,-30.488804444444447,16.3,R,448,UCAC2,CCD,systematic_bias,2.0
107,99942,2004 MN4,K04M04N,2004-12-25 04:32:17.376000+00:00,9.582975555555556,-30.485634444444447,16.3,R,448,UCAC2,CCD,systematic_bias,2.0
108,99942,2004 MN4,K04M04N,2004-12-26 00:01:55.776000+00:00,11.887475555555556,-29.556694444444446,16.9,V,H36,UCAC2,CCD,systematic_bias,2.0
109,99942,2004 MN4,K04M04N,2004-12-26 00:06:38.304000+00:00,11.896265555555555,-29.552834444444446,17.3,V,H36,UCAC2,CCD,systematic_bias,2.0
110,99942,2004 MN4,K04M04N,2004-12-26 00:25:57.792000+00:00,11.931305555555555,-29.537724444444446,17.8,V,H36,UCAC2,CCD,systematic_bias,2.0
111,99942,2004 MN4,K04M04N,2004-12-26 00:37:48+00:00,11.952925555555556,-29.528084444444445,17.1,V,H36,UCAC2,CCD,systematic_bias,2.0
112,99942,2004 MN4,K04M04N,2004-12-26 00:55:06.528000+00:00,11.984765555555555,-29.514114444444445,17.3,V,H36,UCAC2,CCD,systematic_bias,2.0
113,99942,2004 MN4,K04M04N,2004-12-26 01:06:55.008000+00:00,12.006185555555556,-29.504384444444447,17.6,V,H36,UCAC2,CCD,systematic_bias,2.0
114,99942,2004 MN4,JS00131,2004-12-26 01:09:56.448000+00:00,12.015225555555556,-29.501054444444446,17.1,V,H06,USNOB1,CCD,systematic_bias,2.0
115,99942,2004 MN4,K04M04N,2004-12-26 01:13:34.176000+00:00,12.022515555555556,-29.497974444444445,17.2,R,715,UCAC2,CCD,systematic_bias,2.0
116,99942,2004 MN4,JS00131,2004-12-26 01:16:42.528000+00:00,12.027555555555555,-29.495554444444448,17.3,V,H06,USNOB1,CCD,systematic_bias,2.0
117,99942,2004 MN4,K04M04N,2004-12-26 01:17:58.560000+00:00,12.029765555555556,-29.494254444444447,16.5,R,H06,USNOB1,CCD,systematic_bias,2.0
118,99942,2004 MN4,K04M04N,2004-12-26 01:18:08.064000+00:00,12.026305555555556,-29.495444444444445,17.6,V,H36,UCAC2,CCD,systematic_bias,2.0
119,99942,2004 MN4,K04M04N,2004-12-26 01:19:17.184000+00:00,12.032805555555555,-29.493334444444447,17.2,R,715,UCAC2,CCD,systematic_bias,2.0
120,99942,2004 MN4,K04M04N,2004-12-26 01:20:01.248000+00:00,12.033765555555556,-29.492614444444445,16.5,R,H06,USNOB1,CCD,systematic_bias,2.0
121,99942,2004 MN4,K04M04N,2004-12-26 01:22:03.072000+00:00,12.037305555555555,-29.491114444444445,16.5,R,H06,USNOB1,CCD,systematic_bias,2.0
122,99942,2004 MN4,JS00131,2004-12-26 01:23:07.008000+00:00,12.039175555555556,-29.490334444444446,17.1,V,H06,USNOB1,CCD,systematic_bias,2.0
123,99942,2004 MN4,K04M04N,2004-12-26 01:24:56.736000+00:00,12.043055555555556,-29.488834444444446,17.4,R,715,UCAC2,CCD,systematic_bias,2.0
124,99942,2004 MN4,K04M04N,2004-12-26 01:30:31.968000+00:00,12.053135555555556,-29.484334444444446,17.1,R,715,UCAC2,CCD,systematic_bias,2.0
125,99942,2004 MN4,JS00132,2004-12-26 01:38:13.344000+00:00,12.066515555555556,-29.478084444444445,17.2,V,H06,USNOB1,CCD,systematic_bias,2.0
126,99942,2004 MN4,K04M04N,2004-12-26 01:50:15.648000+00:00,12.090685555555556,-29.468274444444447,17.9,R,683,GSCACT,CCD,systematic_bias,2.0
127,99942,2004 MN4,K04M04N,2004-12-26 01:53:30.912000+00:00,12.096515555555555,-29.465724444444447,18.0,R,683,GSCACT,CCD,systematic_bias,2.0
128,99942,2004 MN4,JS00132,2004-12-26 01:54:09.792000+00:00,12.095225555555556,-29.464944444444445,17.0,V,H06,USNOB1,CCD,systematic_bias,2.0
129,99942,2004 MN4,K04M04N,2004-12-26 01:57:59.616000+00:00,12.104305555555555,-29.461914444444446,18.5,R,683,GSCACT,CCD,systematic_bias,2.0
130,99942,2004 MN4,K04M04N,2004-12-26 02:02:51.648000+00:00,12.113435555555556,-29.458004444444445,19.3,R,683,GSCACT,CCD,systematic_bias,2.0
131,99942,2004 MN4,JS00132,2004-12-26 02:03:40.032000+00:00,12.112595555555556,-29.457474444444447,17.4,V,H06,USNOB1,CCD,systematic_bias,2.0
132,99942,2004 MN4,K04M04N,2004-12-26 02:05:37.536000+00:00,12.118305555555555,-29.455864444444448,18.4,R,683,GSCACT,CCD,systematic_bias,2.0
133,99942,2004 MN4,K04M04N,2004-12-26 02:09:10.080000+00:00,12.125135555555556,-29.453114444444445,19.0,R,683,GSCACT,CCD,systematic_bias,2.0
134,99942,2004 MN4,K04M04N,2004-12-26 02:10:43.392000+00:00,12.125015555555555,-29.451414444444445,16.5,R,H06,USNOB1,CCD,systematic_bias,2.0
135,99942,2004 MN4,K04M04N,2004-12-26 02:11:50.784000+00:00,12.129635555555556,-29.450884444444448,18.2,R,683,GSCACT,CCD,systematic_bias,2.0
136,99942,2004 MN4,K04M04N,2004-12-26 02:14:08.160000+00:00,12.131305555555556,-29.448724444444448,16.6,R,H06,USNOB1,CCD,systematic_bias,2.0
137,99942,2004 MN4,JS00133,2004-12-26 02:14:59.136000+00:00,12.132925555555556,-29.448364444444447,17.3,V,H06,USNOB1,CCD,systematic_bias,2.0
138,99942,2004 MN4,K04M04N,2004-12-26 02:16:38.496000+00:00,12.138345555555556,-29.446914444444445,19.0,R,683,GSCACT,CCD,systematic_bias,2.0
139,99942,2004 MN4,K04M04N,2004-12-26 02:17:28.608000+00:00,12.137595555555556,-29.446004444444448,16.6,R,H06,USNOB1,CCD,systematic_bias,2.0
140,99942,2004 MN4,K04M04N,2004-12-26 02:19:19.200000+00:00,12.143015555555555,-29.444694444444448,19.2,R,683,GSCACT,CCD,systematic_bias,2.0
141,99942,2004 MN4,6CQ001,2004-12-26 02:21:55.584000+00:00,12.148345555555556,-29.443254444444445,16.8,R,699,USNOB1,CCD,systematic_bias,2.0
142,99942,2004 MN4,K04M04N,2004-12-26 02:22:22.368000+00:00,12.148885555555555,-29.442694444444445,19.3,R,683,GSCACT,CCD,systematic_bias,2.0
143,99942,2004 MN4,6CQ001,2004-12-26 02:22:36.192000+00:00,12.149385555555556,-29.442524444444444,,,699,USNOB1,CCD,systematic_bias,2.0
144,99942,2004 MN4,6CQ001,2004-12-26 02:23:15.072000+00:00,12.150765555555555,-29.442304444444446,,,699,USNOB1,CCD,systematic_bias,2.0
145,99942,2004 MN4,6CQ001,2004-12-26 02:23:54.816000+00:00,12.151725555555556,-29.441584444444445,,,699,USNOB1,CCD,systematic_bias,2.0
146,99942,2004 MN4,K04M04N,2004-12-26 02:25:02.208000+00:00,12.153305555555555,-29.440194444444447,18.3,R,683,GSCACT,CCD,systematic_bias,2.0
147,99942,2004 MN4,K04M04N,2004-12-26 02:27:57.600000+00:00,12.158635555555556,-29.437524444444445,16.9,R,651,USNOA2,CCD,systematic_bias,2.0
148,99942,2004 MN4,K04M04N,2004-12-26 02:28:07.104000+00:00,12.159095555555556,-29.437364444444444,17.9,R,683,GSCACT,CCD,systematic_bias,2.0
149,99942,2004 MN4,K04M04N,2004-12-26 02:30:02.880000+00:00,12.162385555555556,-29.435804444444447,16.9,R,651,USNOA2,CCD,systematic_bias,2.0
150,99942,2004 MN4,K04M04N,2004-12-26 02:31:20.640000+00:00,12.164805555555555,-29.434694444444446,16.8,R,651,USNOA2,CCD,systematic_bias,2.0
151,99942,2004 MN4,K04M04N,2004-12-26 02:37:56.352000+00:00,12.176595555555556,-29.429274444444445,16.7,R,651,USNOA2,CCD,systematic_bias,2.0
152,99942,2004 MN4,K04M04N,2004-12-26 02:38:38.688000+00:00,12.178135555555556,-29.428694444444446,18.5,R,683,GSCACT,CCD,systematic_bias,2.0
153,99942,2004 MN4,K04M04N,2004-12-26 02:38:48.192000+00:00,12.176595555555556,-29.428614444444445,17.3,R,448,UCAC2,CCD,systematic_bias,2.0
154,99942,2004 MN4,JS00133,2004-12-26 02:38:58.560000+00:00,12.176385555555555,-29.428554444444448,16.7,V,H06,USNOB1,CCD,systematic_bias,2.0
155,99942,2004 MN4,K04M04N,2004-12-26 02:39:27.072000+00:00,12.179345555555555,-29.428054444444445,16.8,R,651,USNOA2,CCD,systematic_bias,2.0
156,99942,2004 MN4,K04M04N,2004-12-26 02:41:02.976000+00:00,12.182265555555556,-29.426694444444447,16.9,R,651,USNOA2,CCD,systematic_bias,2.0
157,99942,2004 MN4,K04M04N,2004-12-26 02:41:25.440000+00:00,12.183225555555556,-29.426694444444447,18.1,R,683,GSCACT,CCD,systematic_bias,2.0
158,99942,2004 MN4,K04M04N,2004-12-26 02:44:14.784000+00:00,12.188015555555555,-29.424254444444447,18.4,R,683,GSCACT,CCD,systematic_bias,2.0
159,99942,2004 MN4,K04M04N,2004-12-26 02:46:52.896000+00:00,12.192845555555555,-29.422004444444447,18.8,R,683,GSCACT,CCD,systematic_bias,2.0
160,99942,2004 MN4,K04M04N,2004-12-26 02:48:04.608000+00:00,12.193435555555556,-29.420944444444448,17.5,R,448,UCAC2,CCD,systematic_bias,2.0
161,99942,2004 MN4,K04M04N,2004-12-26 02:49:36.192000+00:00,12.197975555555555,-29.419774444444446,18.0,R,683,GSCACT,CCD,systematic_bias,2.0
162,99942,2004 MN4,JS00133,2004-12-26 02:50:34.080000+00:00,12.197385555555556,-29.419004444444447,17.3,V,H06,USNOB1,CCD,systematic_bias,2.0
163,99942,2004 MN4,K04M04N,2004-12-26 02:50:34.944000+00:00,12.199515555555555,-29.418864444444445,16.7,R,651,USNOA2,CCD,systematic_bias,2.0
164,99942,2004 MN4,K04M04N,2004-12-26 02:52:34.176000+00:00,12.203095555555556,-29.417134444444446,16.5,R,651,USNOA2,CCD,systematic_bias,2.0
165,99942,2004 MN4,K04M04N,2004-12-26 02:53:51.936000+00:00,12.205435555555555,-29.416224444444445,16.5,R,651,USNOA2,CCD,systematic_bias,2.0
