obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode,injection_type,injection_magnitude_arcsec
18,99942,2004 MN4,4X4E25B,2004-12-18 10:57:05.184000+00:00,348.1392860209589,-36.59746198816949,18.3,R,E12,UCAC2,CCD,stochastic_noise,1.5
19,99942,2004 MN4,4X4E25B,2004-12-18 10:58:16.032000+00:00,348.14159919753706,-36.59680336560435,18.0,R,E12,UCAC2,CCD,stochastic_noise,1.5
20,99942,2004 MN4,4X4E25B,2004-12-18 10:59:25.152000+00:00,348.1442529740152,-36.59651949746246,18.7,R,E12,UCAC2,CCD,stochastic_noise,1.5
21,99942,2004 MN4,4X4E25A,2004-12-18 11:46:20.928000+00:00,348.2527162793565,-36.573308602480004,18.5,R,E12,UCAC2,CCD,stochastic_noise,1.5
22,99942,2004 MN4,4X4E25A,2004-12-18 11:47:30.912000+00:00,348.25608939222445,-36.57302067195942,18.0,R,E12,UCAC2,CCD,stochastic_noise,1.5
23,99942,2004 MN4,4X4E25A,2004-12-18 11:48:40.896000+00:00,348.25835561271583,-36.57256811111144,18.4,R,E12,UCAC2,CCD,stochastic_noise,1.5
24,99942,2004 MN4,4X4E25A,2004-12-18 11:49:50.880000+00:00,348.2606915300741,-36.57206696660797,18.0,R,E12,UCAC2,CCD,stochastic_noise,1.5
25,99942,2004 MN4,4X4E25A,2004-12-19 01:53:47.328000+00:00,350.2733132776873,-36.21476704558723,18.7,R,854,USNOA2,CCD,stochastic_noise,1.5
26,99942,2004 MN4,4X4E25A,2004-12-19 02:00:43.776000+00:00,350.288971795494,-36.21219608964591,18.8,R,854,USNOA2,CCD,stochastic_noise,1.5
27,99942,2004 MN4,4X4E25A,2004-12-19 02:07:41.952000+00:00,350.30528226836014,-36.20961194873079,18.6,R,854,USNOA2,CCD,stochastic_noise,1.5
28,99942,2004 MN4,4X4E25A,2004-12-19 02:14:41.856000+00:00,350.3205019719215,-36.20624663832123,18.3,R,854,USNOA2,CCD,stochastic_noise,1.5
29,99942,2004 MN4,4X4E25A,2004-12-19 02:21:50.400000+00:00,350.3368095087513,-36.20165362390721,18.7,R,854,USNOA2,CCD,stochastic_noise,1.5
30,99942,2004 MN4,4X4E25A,2004-12-19 11:01:34.752000+00:00,351.54747235316705,-35.9138831447118,16.7,R,474,USNOA2,CCD,stochastic_noise,1.5
31,99942,2004 MN4,4X4E25A,2004-12-19 11:03:14.976000+00:00,351.5502506604098,-35.91381408216307,16.9,R,474,USNOA2,CCD,stochastic_noise,1.5
32,99942,2004 MN4,4X4E25A,2004-12-19 11:04:24.960000+00:00,351.5528265655296,-35.912407104304314,16.5,R,474,USNOA2,CCD,stochastic_noise,1.5
33,99942,2004 MN4,4X4E25A,2004-12-19 11:09:04.896000+00:00,351.56358092802986,-35.91002100416674,16.6,R,474,USNOA2,CCD,stochastic_noise,1.5
34,99942,2004 MN4,4X4E25A,2004-12-20 01:39:39.744000+00:00,353.6146766580927,-35.49179895005458,18.5,R,673,USNOA2,CCD,stochastic_noise,1.5
35,99942,2004 MN4,4X4E25A,2004-12-20 01:50:45.024000+00:00,353.639470405122,-35.485638519284905,,,673,USNOA2,CCD,stochastic_noise,1.5
36,99942,2004 MN4,4X4E25A,2004-12-20 01:59:19.968000+00:00,353.6578725218926,-35.48084463740566,,,673,USNOA2,CCD,stochastic_noise,1.5
37,99942,2004 MN4,4X4E25A,2004-12-20 02:09:36+00:00,353.68035993480123,-35.47480439340743,,,673,USNOA2,CCD,stochastic_noise,1.5
38,99942,2004 MN4,4X4E289,2004-12-22 11:20:39.034000+00:00,1.4108264661601286,-33.34522446059767,18.5,R,E12,UCAC2,CCD,stochastic_noise,1.5
39,99942,2004 MN4,4X4E289,2004-12-22 11:21:11.002000+00:00,1.4125610803282604,-33.34534200345908,17.6,R,E12,UCAC2,CCD,stochastic_noise,1.5
40,99942,2004 MN4,4X4E289,2004-12-22 11:21:42.106000+00:00,1.4133896892380013,-33.34482258626959,17.6,R,E12,UCAC2,CCD,stochastic_noise,1.5
41,99942,2004 MN4,4X4E289,2004-12-22 11:22:12.346000+00:00,1.4148063142784604,-33.34345447356053,16.6,R,E12,UCAC2,CCD,stochastic_noise,1.5
42,99942,2004 MN4,AS38864,2004-12-23 01:32:15.648000+00:00,3.2722627042886296,-32.78125532758446,17.3,V,704,USNOA2,CCD,stochastic_noise,1.5
43,99942,2004 MN4,AS38893,2004-12-23 01:32:19.968000+00:00,3.273556733884611,-32.78132778107213,18.2,V,704,USNOA2,CCD,stochastic_noise,1.5
44,99942,2004 MN4,AS38864,2004-12-23 02:11:35.232000+00:00,3.352838619087142,-32.753525047921975,17.7,V,704,USNOA2,CCD,stochastic_noise,1.5
45,99942,2004 MN4,AS38893,2004-12-23 02:13:34.464000+00:00,3.357551120248637,-32.75249610094,17.5,V,704,USNOA2,CCD,stochastic_noise,1.5
46,99942,2004 MN4,AS38864,2004-12-23 02:31:28.416000+00:00,3.394153095324145,-32.739034708791664,17.7,V,704,USNOA2,CCD,stochastic_noise,1.5
47,99942,2004 MN4,AS38893,2004-12-23 02:34:58.368000+00:00,3.4012631648119895,-32.736656087239446,17.8,V,704,USNOA2,CCD,stochastic_noise,1.5
48,99942,2004 MN4,AS38864,2004-12-23 02:51:06.048000+00:00,3.43399288065128,-32.724730565735285,17.5,V,704,USNOA2,CCD,stochastic_noise,1.5
49,99942,2004 MN4,AS38893,2004-12-23 02:55:14.016000+00:00,3.4424081579456205,-32.72217004438416,17.5,V,704,USNOA2,CCD,stochastic_noise,1.5
50,99942,2004 MN4,4X4E29E,2004-12-23 10:37:28.416000+00:00,4.423450466416121,-32.36795906771898,16.3,R,E12,UCAC2,CCD,stochastic_noise,1.5
51,99942,2004 MN4,4X4E29E,2004-12-23 10:37:58.656000+00:00,4.424263036760767,-32.36702935049769,17.3,R,E12,UCAC2,CCD,stochastic_noise,1.5
52,99942,2004 MN4,4X4E29E,2004-12-23 10:38:28.032000+00:00,4.424602851741727,-32.36683791997353,17.1,R,E12,UCAC2,CCD,stochastic_noise,1.5
53,99942,2004 MN4,4X4E29E,2004-12-23 10:38:58.272000+00:00,4.426116803659851,-32.36668843996306,17.2,R,E12,UCAC2,CCD,stochastic_noise,1.5
54,99942,2004 MN4,4X4E29E,2004-12-23 10:39:56.160000+00:00,4.427934011394045,-32.36466384334376,17.0,R,E12,UCAC2,CCD,stochastic_noise,1.5
55,99942,2004 MN4,4X4E29E,2004-12-23 10:40:25.536000+00:00,4.428943800896565,-32.36600127137822,17.4,R,E12,UCAC2,CCD,stochastic_noise,1.5
56,99942,2004 MN4,4X4E29E,2004-12-23 10:40:55.776000+00:00,4.430175357395322,-32.36466061964206,16.7,R,E12,UCAC2,CCD,stochastic_noise,1.5
57,99942,2004 MN4,4X4E29E,2004-12-23 10:41:26.016000+00:00,4.431872892213015,-32.36496944622677,16.9,R,E12,UCAC2,CCD,stochastic_noise,1.5
58,99942,2004 MN4,4X4E2A1,2004-12-23 11:36:56.736000+00:00,4.543929237035128,-32.32238533521277,17.5,R,E12,UCAC2,CCD,stochastic_noise,1.5
59,99942,2004 MN4,4X4E2A1,2004-12-23 11:37:26.976000+00:00,4.545983449314413,-32.32120975520038,16.8,R,E12,UCAC2,CCD,stochastic_noise,1.5
60,99942,2004 MN4,4X4E2A1,2004-12-23 11:37:58.080000+00:00,4.545758804261826,-32.32204098708118,17.1,R,E12,UCAC2,CCD,stochastic_noise,1.5
61,99942,2004 MN4,4X4E2A1,2004-12-23 11:38:28.320000+00:00,4.5472304645708395,-32.32163161360618,17.3,R,E12,UCAC2,CCD,stochastic_noise,1.5
62,99942,2004 MN4,4X4E2A1,2004-12-23 11:44:38.976000+00:00,4.560197813777127,-32.316567297390485,17.3,R,E12,UCAC2,CCD,stochastic_noise,1.5
63,99942,2004 MN4,4X4E2A1,2004-12-23 11:45:09.216000+00:00,4.561324259304732,-32.31646300706568,17.0,R,E12,UCAC2,CCD,stochastic_noise,1.5
64,99942,2004 MN4,4X4E2A1,2004-12-23 11:45:38.592000+00:00,4.562586344408247,-32.31563164318711,17.1,R,E12,UCAC2,CCD,stochastic_noise,1.5
65,99942,2004 MN4,4X4E2A1,2004-12-23 11:46:08.832000+00:00,4.563500561348,-32.315802720598356,17.4,R,E12,UCAC2,CCD,stochastic_noise,1.5
66,99942,2004 MN4,4X4E2A3,2004-12-23 12:46:10.848000+00:00,4.686814697886563,-32.26908749598327,17.2,R,E12,UCAC2,CCD,stochastic_noise,1.5
67,99942,2004 MN4,4X4E2A3,2004-12-23 12:46:41.088000+00:00,4.687637353419723,-32.26938382880492,17.9,R,E12,UCAC2,CCD,stochastic_noise,1.5
68,99942,2004 MN4,4X4E2A3,2004-12-23 12:47:11.328000+00:00,4.689277489950524,-32.269392846459226,17.7,R,E12,UCAC2,CCD,stochastic_noise,1.5
69,99942,2004 MN4,4X4E2A3,2004-12-23 12:47:43.296000+00:00,4.690210289864632,-32.268315410407894,17.9,R,E12,UCAC2,CCD,stochastic_noise,1.5
70,99942,2004 MN4,K04M04N,2004-12-24 01:50:17.376000+00:00,6.348798464031943,-31.720843544932514,17.7,R,683,GSCACT,CCD,stochastic_noise,1.5
71,99942,2004 MN4,K04M04N,2004-12-24 01:54:52.128000+00:00,6.358197796994165,-31.716057387953015,17.5,R,683,GSCACT,CCD,stochastic_noise,1.5
72,99942,2004 MN4,6CO002,2004-12-24 02:38:38.688000+00:00,6.444246894880833,-31.68469741812104,16.8,R,699,USNOB1,CCD,stochastic_noise,1.5
73,99942,2004 MN4,6CO002,2004-12-24 02:49:12.864000+00:00,6.465667150310023,-31.6763523694532,,,699,USNOB1,CCD,stochastic_noise,1.5
74,99942,2004 MN4,6CO002,2004-12-24 02:59:47.904000+00:00,6.486349344056697,-31.66765765838105,,,699,USNOB1,CCD,stochastic_noise,1.5
75,99942,2004 MN4,6CO002,2004-12-24 03:10:22.080000+00:00,6.507367702230861,-31.660074318312525,,,699,USNOB1,CCD,stochastic_noise,1.5
76,99942,2004 MN4,6CO003,2004-12-24 03:35:43.584000+00:00,6.557401978064026,-31.64124266165411,17.2,R,699,USNOB1,CCD,stochastic_noise,1.5
77,99942,2004 MN4,6CO003,2004-12-24 03:39:44.640000+00:00,6.5647760582046155,-31.635980014933303,,,699,USNOB1,CCD,stochastic_noise,1.5
78,99942,2004 MN4,6CO003,2004-12-24 03:43:45.696000+00:00,6.573220662664153,-31.634527347417983,,,699,USNOB1,CCD,stochastic_noise,1.5
79,99942,2004 MN4,6CO003,2004-12-24 03:47:47.616000+00:00,6.580751105608449,-31.630801774086457,,,699,USNOB1,CCD,stochastic_noise,1.5
80,99942,2004 MN4,K04M04N,2004-12-24 18:00:50.112000+00:00,8.33690332301565,-30.982918163550046,16.6,R,620,USNOB1,CCD,stochastic_noise,1.5
81,99942,2004 MN4,K04M04N,2004-12-24 18:12:33.408000+00:00,8.358878197524556,-30.97340403785335,16.9,R,620,USNOB1,CCD,stochastic_noise,1.5
82,99942,2004 MN4,K04M04N,2004-12-24 18:23:24+00:00,8.37986972756393,-30.96516335314139,16.9,R,620,USNOB1,CCD,stochastic_noise,1.5
83,99942,2004 MN4,JS00130,2004-12-25 01:34:58.944000+00:00,9.245550942544169,-30.628814500432387,17.6,R,H06,USNOB1,CCD,stochastic_noise,1.5
84,99942,2004 MN4,JS00130,2004-12-25 01:42:49.824000+00:00,9.260081733481003,-30.6224157613406,17.8,R,H06,USNOB1,CCD,stochastic_noise,1.5
85,99942,2004 MN4,K04M04N,2004-12-25 01:48:08.640000+00:00,9.273492905200326,-30.618174551013976,19.2,R,683,GSCACT,CCD,stochastic_noise,1.5
86,99942,2004 MN4,K04M04N,2004-12-25 01:51:32.544000+00:00,9.279474415691581,-30.615127933542418,18.9,R,683,GSCACT,CCD,stochastic_noise,1.5
87,99942,2004 MN4,JS00130,2004-12-25 01:52:04.512000+00:00,9.278175205882803,-30.615566800797858,17.7,R,H06,USNOB1,CCD,stochastic_noise,1.5
88,99942,2004 MN4,K04M04N,2004-12-25 01:54:09.792000+00:00,9.284660311107876,-30.61282912060135,18.0,R,683,GSCACT,CCD,stochastic_noise,1.5
89,99942,2004 MN4,K04M04N,2004-12-25 01:56:47.904000+00:00,9.289556054656678,-30.61159632641144,18.5,R,683,GSCACT,CCD,stochastic_noise,1.5
90,99942,2004 MN4,K04M04N,2004-12-25 01:59:30.336000+00:00,9.294987243795406,-30.60925364558198,18.6,R,683,GSCACT,CCD,stochastic_noise,1.5
91,99942,2004 MN4,K04M04N,2004-12-25 02:02:06.720000+00:00,9.299668964381453,-30.607813328933208,19.6,R,683,GSCACT,CCD,stochastic_noise,1.5
92,99942,2004 MN4,K04M04N,2004-12-25 02:05:55.680000+00:00,9.306493625703315,-30.604710899588184,19.4,R,683,GSCACT,CCD,stochastic_noise,1.5
93,99942,2004 MN4,K04M04N,2004-12-25 02:12:07.200000+00:00,9.318426784078788,-30.59967434517045,18.9,R,683,GSCACT,CCD,stochastic_noise,1.5
94,99942,2004 MN4,K04M04N,2004-12-25 02:24:41.472000+00:00,9.34125694398585,-30.589844384674027,18.5,R,683,GSCACT,CCD,stochastic_noise,1.5
95,99942,2004 MN4,K04M04N,2004-12-25 02:30:00.288000+00:00,9.351527036469825,-30.585452607093398,18.1,R,683,GSCACT,CCD,stochastic_noise,1.5
96,99942,2004 MN4,K04M04N,2004-12-25 02:35:41.568000+00:00,9.36236887516152,-30.581047902095317,18.2,R,683,GSCACT,CCD,stochastic_noise,1.5
97,99942,2004 MN4,K04M04N,2004-12-25 02:45:09.216000+00:00,9.3801244804885,-30.57268018649113,18.3,R,683,GSCACT,CCD,stochastic_noise,1.5
98,99942,2004 MN4,K04M04N,2004-12-25 02:52:09.120000+00:00,9.393876572594468,-30.567906243289716,18.1,R,683,GSCACT,CCD,stochastic_noise,1.5
99,99942,2004 MN4,K04M04N,2004-12-25 02:55:06.240000+00:00,9.399122717060266,-30.565682423122272,17.9,R,683,GSCACT,CCD,stochastic_noise,1.5
100,99942,2004 MN4,K04M04N,2004-12-25 03:00:44.928000+00:00,9.41017243226915,-30.560853737026715,18.7,R,683,GSCACT,CCD,stochastic_noise,1.5
101,99942,2004 MN4,K04M04N,2004-12-25 03:04:17.472000+00:00,9.417501345124077,-30.557476317133876,17.9,R,683,GSCACT,CCD,stochastic_noise,1.5
102,99942,2004 MN4,K04M04N,2004-12-25 03:07:00.768000+00:00,9.421891556678725,-30.555470468260996,18.1,R,683,GSCACT,CCD,stochastic_noise,1.5
103,99942,2004 MN4,K04M04N,2004-12-25 03:13:40.800000+00:00,9.434727298153527,-30.55062153730412,18.1,R,683,GSCACT,CCD,stochastic_noise,1.5
104,99942,2004 MN4,K04M04N,2004-12-25 03:19:08.256000+00:00,9.444730992633328,-30.54665710198749,18.5,R,683,GSCACT,CCD,stochastic_noise,1.5
105,99942,2004 MN4,K04M04N,2004-12-25 04:25:13.152000+00:00,9.568874401017556,-30.492446128524943,16.3,R,448,UCAC2,CCD,stochastic_noise,1.5
106,99942,2004 MN4,K04M04N,2004-12-25 04:28:25.824000+00:00,9.57468415747712,-30.489892670808352,16.3,R,448,UCAC2,CCD,stochastic_noise,1.5
107,99942,2004 MN4,K04M04N,2004-12-25 04:32:17.376000+00:00,9.582278736218376,-30.485645478656803,16.3,R,448,UCAC2,CCD,stochastic_noise,1.5
108,99942,2004 MN4,K04M04N,2004-12-26 00:01:55.776000+00:00,11.887270128390607,-29.55702893203203,16.9,V,H36,UCAC2,CCD,stochastic_noise,1.5
109,99942,2004 MN4,K04M04N,2004-12-26 00:06:38.304000+00:00,11.894990283157002,-29.553749008545385,17.3,V,H36,UCAC2,CCD,stochastic_noise,1.5
110,99942,2004 MN4,K04M04N,2004-12-26 00:25:57.792000+00:00,11.930931009851477,-29.538515154851595,17.8,V,H36,UCAC2,CCD,stochastic_noise,1.5
111,99942,2004 MN4,K04M04N,2004-12-26 00:37:48+00:00,11.952469056500972,-29.528983870906764,17.1,V,H36,UCAC2,CCD,stochastic_noise,1.5
112,99942,2004 MN4,K04M04N,2004-12-26 00:55:06.528000+00:00,11.983962437518459,-29.515039108840156,17.3,V,H36,UCAC2,CCD,stochastic_noise,1.5
113,99942,2004 MN4,K04M04N,2004-12-26 01:06:55.008000+00:00,12.005027475894005,-29.50474820790366,17.6,V,H36,UCAC2,CCD,stochastic_noise,1.5
114,99942,2004 MN4,JS00131,2004-12-26 01:09:56.448000+00:00,12.014700053961548,-29.50172980675866,17.1,V,H06,USNOB1,CCD,stochastic_noise,1.5
115,99942,2004 MN4,K04M04N,2004-12-26 01:13:34.176000+00:00,12.021739378037891,-29.49766284677321,17.2,R,715,UCAC2,CCD,stochastic_noise,1.5
116,99942,2004 MN4,JS00131,2004-12-26 01:16:42.528000+00:00,12.027096948421397,-29.495589016739785,17.3,V,H06,USNOB1,CCD,stochastic_noise,1.5
117,99942,2004 MN4,K04M04N,2004-12-26 01:17:58.560000+00:00,12.029219105060635,-29.494264383191474,16.5,R,H06,USNOB1,CCD,stochastic_noise,1.5
118,99942,2004 MN4,K04M04N,2004-12-26 01:18:08.064000+00:00,12.026417407871383,-29.495720267927105,17.6,V,H36,UCAC2,CCD,stochastic_noise,1.5
119,99942,2004 MN4,K04M04N,2004-12-26 01:19:17.184000+00:00,12.032150268488552,-29.494066107946043,17.2,R,715,UCAC2,CCD,stochastic_noise,1.5
120,99942,2004 MN4,K04M04N,2004-12-26 01:20:01.248000+00:00,12.032783542711408,-29.49292092046478,16.5,R,H06,USNOB1,CCD,stochastic_noise,1.5
121,99942,2004 MN4,K04M04N,2004-12-26 01:22:03.072000+00:00,12.036824698181231,-29.491815346956052,16.5,R,H06,USNOB1,CCD,stochastic_noise,1.5
122,99942,2004 MN4,JS00131,2004-12-26 01:23:07.008000+00:00,12.038711665284987,-29.4902107183122,17.1,V,H06,USNOB1,CCD,stochastic_noise,1.5
123,99942,2004 MN4,K04M04N,2004-12-26 01:24:56.736000+00:00,12.043066328156351,-29.489221550257064,17.4,R,715,UCAC2,CCD,stochastic_noise,1.5
124,99942,2004 MN4,K04M04N,2004-12-26 01:30:31.968000+00:00,12.052927963019131,-29.484780683183917,17.1,R,715,UCAC2,CCD,stochastic_noise,1.5
125,99942,2004 MN4,JS00132,2004-12-26 01:38:13.344000+00:00,12.066108696274647,-29.47858705305732,17.2,V,H06,USNOB1,CCD,stochastic_noise,1.5
126,99942,2004 MN4,K04M04N,2004-12-26 01:50:15.648000+00:00,12.090739709538008,-29.4681048889886,17.9,R,683,GSCACT,CCD,stochastic_noise,1.5
127,99942,2004 MN4,K04M04N,2004-12-26 01:53:30.912000+00:00,12.0954646820607,-29.466877395972432,18.0,R,683,GSCACT,CCD,stochastic_noise,1.5
128,99942,2004 MN4,JS00132,2004-12-26 01:54:09.792000+00:00,12.094403436861356,-29.46473404673847,17.0,V,H06,USNOB1,CCD,stochastic_noise,1.5
129,99942,2004 MN4,K04M04N,2004-12-26 01:57:59.616000+00:00,12.103363926691081,-29.46254756408644,18.5,R,683,GSCACT,CCD,stochastic_noise,1.5
130,99942,2004 MN4,K04M04N,2004-12-26 02:02:51.648000+00:00,12.112717579248686,-29.45914589540659,19.3,R,683,GSCACT,CCD,stochastic_noise,1.5
131,99942,2004 MN4,JS00132,2004-12-26 02:03:40.032000+00:00,12.111466380771851,-29.45834342072152,17.4,V,H06,USNOB1,CCD,stochastic_noise,1.5
132,99942,2004 MN4,K04M04N,2004-12-26 02:05:37.536000+00:00,12.118014646227838,-29.45710783635947,18.4,R,683,GSCACT,CCD,stochastic_noise,1.5
133,99942,2004 MN4,K04M04N,2004-12-26 02:09:10.080000+00:00,12.124487407209543,-29.453397643022672,19.0,R,683,GSCACT,CCD,stochastic_noise,1.5
134,99942,2004 MN4,K04M04N,2004-12-26 02:10:43.392000+00:00,12.123847164043957,-29.452402622062642,16.5,R,H06,USNOB1,CCD,stochastic_noise,1.5
135,99942,2004 MN4,K04M04N,2004-12-26 02:11:50.784000+00:00,12.128656842049496,-29.45136972180575,18.2,R,683,GSCACT,CCD,stochastic_noise,1.5
136,99942,2004 MN4,K04M04N,2004-12-26 02:14:08.160000+00:00,12.130880630769772,-29.448807409570765,16.6,R,H06,USNOB1,CCD,stochastic_noise,1.5
137,99942,2004 MN4,JS00133,2004-12-26 02:14:59.136000+00:00,12.13271921940329,-29.44920000705357,17.3,V,H06,USNOB1,CCD,stochastic_noise,1.5
138,99942,2004 MN4,K04M04N,2004-12-26 02:16:38.496000+00:00,12.138621971204872,-29.447581709872093,19.0,R,683,GSCACT,CCD,stochastic_noise,1.5
139,99942,2004 MN4,K04M04N,2004-12-26 02:17:28.608000+00:00,12.138254109360837,-29.4471030694208,16.6,R,H06,USNOB1,CCD,stochastic_noise,1.5
140,99942,2004 MN4,K04M04N,2004-12-26 02:19:19.200000+00:00,12.142632670597198,-29.445411815462066,19.2,R,683,GSCACT,CCD,stochastic_noise,1.5
141,99942,2004 MN4,6CQ001,2004-12-26 02:21:55.584000+00:00,12.147377692449988,-29.442737490156134,16.8,R,699,USNOB1,CCD,stochastic_noise,1.5
142,99942,2004 MN4,K04M04N,2004-12-26 02:22:22.368000+00:00,12.147441647383028,-29.44292586118162,19.3,R,683,GSCACT,CCD,stochastic_noise,1.5
143,99942,2004 MN4,6CQ001,2004-12-26 02:22:36.192000+00:00,12.148941546442643,-29.443190304341204,,,699,USNOB1,CCD,stochastic_noise,1.5
144,99942,2004 MN4,6CQ001,2004-12-26 02:23:15.072000+00:00,12.14987127454362,-29.443114870015076,,,699,USNOB1,CCD,stochastic_noise,1.5
145,99942,2004 MN4,6CQ001,2004-12-26 02:23:54.816000+00:00,12.150996934474925,-29.442157763914857,,,699,USNOB1,CCD,stochastic_noise,1.5
146,99942,2004 MN4,K04M04N,2004-12-26 02:25:02.208000+00:00,12.152494959667058,-29.440695812186586,18.3,R,683,GSCACT,CCD,stochastic_noise,1.5
147,99942,2004 MN4,K04M04N,2004-12-26 02:27:57.600000+00:00,12.15802133713066,-29.43825461237798,16.9,R,651,USNOA2,CCD,stochastic_noise,1.5
148,99942,2004 MN4,K04M04N,2004-12-26 02:28:07.104000+00:00,12.158984158429496,-29.43769914200176,17.9,R,683,GSCACT,CCD,stochastic_noise,1.5
149,99942,2004 MN4,K04M04N,2004-12-26 02:30:02.880000+00:00,12.161895436903102,-29.436757269787524,16.9,R,651,USNOA2,CCD,stochastic_noise,1.5
150,99942,2004 MN4,K04M04N,2004-12-26 02:31:20.640000+00:00,12.164183902151233,-29.43564932819791,16.8,R,651,USNOA2,CCD,stochastic_noise,1.5
151,99942,2004 MN4,K04M04N,2004-12-26 02:37:56.352000+00:00,12.17560847760299,-29.429675751892894,16.7,R,651,USNOA2,CCD,stochastic_noise,1.5
152,99942,2004 MN4,K04M04N,2004-12-26 02:38:38.688000+00:00,12.176882215439708,-29.429736934063985,18.5,R,683,GSCACT,CCD,stochastic_noise,1.5
153,99942,2004 MN4,K04M04N,2004-12-26 02:38:48.192000+00:00,12.175837371704553,-29.428866242811306,17.3,R,448,UCAC2,CCD,stochastic_noise,1.5
154,99942,2004 MN4,JS00133,2004-12-26 02:38:58.560000+00:00,12.175807590603824,-29.429115950255166,16.7,V,H06,USNOB1,CCD,stochastic_noise,1.5
155,99942,2004 MN4,K04M04N,2004-12-26 02:39:27.072000+00:00,12.17952663746399,-29.429371628841132,16.8,R,651,USNOA2,CCD,stochastic_noise,1.5
156,99942,2004 MN4,K04M04N,2004-12-26 02:41:02.976000+00:00,12.181764281050615,-29.42720437536435,16.9,R,651,USNOA2,CCD,stochastic_noise,1.5
157,99942,2004 MN4,K04M04N,2004-12-26 02:41:25.440000+00:00,12.18307947479626,-29.427952144426914,18.1,R,683,GSCACT,CCD,stochastic_noise,1.5
158,99942,2004 MN4,K04M04N,2004-12-26 02:44:14.784000+00:00,12.187251960167275,-29.424521099162643,18.4,R,683,GSCACT,CCD,stochastic_noise,1.5
159,99942,2004 MN4,K04M04N,2004-12-26 02:46:52.896000+00:00,12.19179627343066,-29.422663630970522,18.8,R,683,GSCACT,CCD,stochastic_noise,1.5
160,99942,2004 MN4,K04M04N,2004-12-26 02:48:04.608000+00:00,12.192477868015738,-29.420728714909792,17.5,R,448,UCAC2,CCD,stochastic_noise,1.5
161,99942,2004 MN4,K04M04N,2004-12-26 02:49:36.192000+00:00,12.197117822473109,-29.41988361964818,18.0,R,683,GSCACT,CCD,stochastic_noise,1.5
162,99942,2004 MN4,JS00133,2004-12-26 02:50:34.080000+00:00,12.197716862388514,-29.42000195521093,17.3,V,H06,USNOB1,CCD,stochastic_noise,1.5
163,99942,2004 MN4,K04M04N,2004-12-26 02:50:34.944000+00:00,12.198617755550323,-29.420261974943266,16.7,R,651,USNOA2,CCD,stochastic_noise,1.5
